tablename	table_desc	column	col_type	index
ods_pol_sec_oversea_pers_lodg	境外人员住宿信息	chout_time	string	81
ods_pol_sec_oversea_pers_lodg	境外人员住宿信息	hotel_addr_addr_name	string	105
ods_pol_crim_enfcas_pol_info	警情基本信息	coll_time	string	6
ods_pol_crim_enfcas_pol_info	警情基本信息	poli_no	string	10
ods_pol_crim_enfcas_pol_info	警情基本信息	pol_case_no	string	11
ods_pol_crim_enfcas_pol_info	警情基本信息	case_sno	string	12
ods_pol_crim_enfcas_pol_info	警情基本信息	case_no	string	13
ods_pol_crim_enfcas_pol_info	警情基本信息	case_natu_name	string	15
ods_pol_crim_enfcas_pol_info	警情基本信息	pol_natu	string	25
ods_pol_crim_enfcas_pol_info	警情基本信息	cp_per_cert_no	string	29
ods_pol_crim_enfcas_pol_info	警情基本信息	cp_per_name	string	30
ods_pol_crim_enfcas_pol_info	警情基本信息	cp_ctct_tel	string	33
ods_pol_crim_enfcas_pol_info	警情基本信息	pol_case_occu_plac_addr_name	string	42
ods_pol_crim_enfcas_pol_info	警情基本信息	brief_cond	string	46
ods_pol_crim_enfcas_pol_info	警情基本信息	acce_alarm_time	string	59
ods_pol_crim_enfo_case_info	案件基本信息	coll_time	string	6
ods_pol_crim_enfo_case_info	案件基本信息	case_no	string	11
ods_pol_crim_enfo_case_info	案件基本信息	pol_case_no	string	12
ods_pol_crim_enfo_case_info	案件基本信息	case_name	string	14
ods_pol_crim_enfo_case_info	案件基本信息	case_type_code	string	15
ods_pol_crim_enfo_case_info	案件基本信息	cascla_name	string	16
ods_pol_crim_enfo_case_info	案件基本信息	case_sour_desc	string	31
ods_pol_crim_enfo_case_info	案件基本信息	accep_time	string	34
ods_pol_crim_enfo_case_info	案件基本信息	disc_time	string	35
ods_pol_crim_enfo_case_info	案件基本信息	disc_loca_addr_name	string	47
ods_pol_crim_enfo_case_info	案件基本信息	case_addr_addr_name	string	51
ods_pol_crim_enfo_case_info	案件基本信息	unit_crim_judge_flag	string	68
ods_pol_crim_enfo_case_info	案件基本信息	holgun_crim_judge_flag	string	69
ods_pol_crim_enfo_case_info	案件基本信息	wade_fore_judge_flag	string	70
ods_pol_crim_enfo_case_info	案件基本信息	wade_fore_even_deta	string	71
ods_pol_crim_enfo_case_info	案件基本信息	adt_judge_flag	string	72
ods_pol_crim_enfo_case_info	案件基本信息	net_crim_judge_flag	string	73
ods_pol_crim_enfo_case_info	案件基本信息	tele_frau_judge_flag	string	74
ods_pol_crim_enfo_case_info	案件基本信息	susche_case_judge_flag	string	75
ods_pol_crim_enfo_case_info	案件基本信息	have_video_judge_flag	string	76
ods_pol_crim_enfo_case_info	案件基本信息	whet_inv_gun_judge_flag	string	77
ods_pol_crim_enfo_case_info	案件基本信息	whet_wonid_judge_flag	string	78
ods_pol_crim_enfo_case_info	案件基本信息	whet_life_case_judge_flag	string	79
ods_pol_crim_enfo_case_info	案件基本信息	brief_case	string	110
ods_pol_crim_enfo_case_info	案件基本信息	reporter_name	string	131
ods_pol_crim_enfo_case_info	案件基本信息	reporter_cert_no	string	132
ods_pol_crim_enfo_case_info	案件基本信息	reporter_ctct_way	string	133
ods_pol_crim_enfo_case_info	案件基本信息	case_date	string	147
ods_pol_crim_enfo_case_info	案件基本信息	detect_date	string	148
ods_pol_crim_enfo_case_info	案件基本信息	set_laws_date	string	149
ods_pol_crim_enfo_case_info	案件基本信息	repo_case_time	string	154
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	cjsj	string	6
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdccllxmc	string	16
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdchpzldm	string	23
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdchpzlmc	string	24
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdchphm	string	25
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_clsbdh	string	27
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdcfdjddjxh	string	29
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_jdccsys_jdccsysmc	string	32
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_soyr_xm	string	39
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_soyr_zjhm	string	42
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ssjdc_soyr_lxdh	string	43
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	ajbh	string	44
ods_bdq_tb_zy_qgbdqjdcdjxx	机动车登记表	larq	string	45
ods_pol_pri_priper_rooadj	拘留所人员监室调整信息	detsta_no	string	10
ods_pol_pri_priper_rooadj	拘留所人员监室调整信息	detsta_desig	string	11
ods_pol_pri_priper_rooadj	拘留所人员监室调整信息	cred_num	string	15
ods_pol_pri_priper_rooadj	拘留所人员监室调整信息	person_no	string	17
ods_pol_pri_priper_rooadj	拘留所人员监室调整信息	orig_monroo_no	string	23
ods_pol_pri_prient_heaexa	拘留所入所健康检查信息	detsta_no	string	10
ods_pol_pri_prient_heaexa	拘留所入所健康检查信息	detsta_desig	string	11
ods_pol_pri_prient_heaexa	拘留所入所健康检查信息	cred_num	string	15
ods_pol_pri_prient_heaexa	拘留所入所健康检查信息	person_no	string	16
ods_pol_pri_prient_heaexa	拘留所入所健康检查信息	check_time	string	17
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	detsta_no	string	11
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	detsta_desig	string	12
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	person_no	string	13
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	name	string	14
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	cert_no	string	15
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	oi_pris_no	string	16
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	out_pris_date	string	18
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	leasta_time	string	21
ods_pol_pri_detesta_outper_info	拘留所出所人员信息	out_pris_time_room_no	string	26
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	detsta_no	string	10
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	detsta_desig	string	11
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	ente_stat_no	string	12
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	name	string	13
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	cred_num	string	21
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	educ_leve_name	string	25
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	nation_name	string	27
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	mar_sta_name	string	30
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	mar_sta_code	string	31
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	native_addi_name	string	38
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	acc_loc_addr_name	string	45
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	dethou_no	string	53
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	bedno	string	55
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	case_no	string	58
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	brief_case	string	66
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	ente_stat_date	string	76
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	detention_start_time	string	79
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	detention_end_time	string	80
ods_pol_crim_dethou_detes_info	拘留所在押人员信息	out_pris_date	string	88
ods_pol_pri_jaiper_rooadj	看守所人员监室调整信息	deten_hou_no	string	10
ods_pol_pri_jaiper_rooadj	看守所人员监室调整信息	deten_hou_desig	string	11
ods_pol_pri_jaiper_rooadj	看守所人员监室调整信息	name	string	12
ods_pol_pri_jaiper_rooadj	看守所人员监室调整信息	cred_num	string	15
ods_pol_pri_jaiper_rooadj	看守所人员监室调整信息	orig_monroo_no	string	19
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	deten_hou_no	string	10
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	deten_hou_desig	string	11
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	name	string	12
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	cred_num	string	15
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	ente_stat_no	string	16
ods_pol_pri_jaient_heaexa	看守所入所健康检查信息	check_time	string	17
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	deten_hou_no	string	10
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	deten_hou_desig	string	11
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	person_no	string	12
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	name	string	13
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	cert_no	string	14
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	proc_time	string	15
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	sententce_start_date	string	18
ods_pol_pri_hist_detes_deares	看守所历史在押人员处理结果	sententce_due_date	string	19
ods_pol_pri_detsta_outper_info	看守所出所人员信息	deten_hou_no	string	10
ods_pol_pri_detsta_outper_info	看守所出所人员信息	deten_hou_desig	string	11
ods_pol_pri_detsta_outper_info	看守所出所人员信息	name	string	13
ods_pol_pri_detsta_outper_info	看守所出所人员信息	cert_no	string	14
ods_pol_pri_detsta_outper_info	看守所出所人员信息	ackn_out_pris_date	string	18
ods_pol_pri_detsta_outper_info	看守所出所人员信息	deci_date	string	34
ods_pol_pri_dethou_detees_info	看守所在押人员信息	deten_hou_no	string	10
ods_pol_pri_dethou_detees_info	看守所在押人员信息	deten_hou_desig	string	11
ods_pol_pri_dethou_detees_info	看守所在押人员信息	deten_date	string	23
ods_pol_pri_dethou_detees_info	看守所在押人员信息	monroo_no	string	39
ods_pol_pri_dethou_detees_info	看守所在押人员信息	cred_num	string	72
ods_pol_pri_dethou_detees_info	看守所在押人员信息	brief_case	string	115
ods_pol_pri_dethou_detees_info	看守所在押人员信息	ente_stat_date	string	131
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	drug_trea_place_no	string	10
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	drug_trea_place_desig	string	11
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	cred_num	string	23
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	ente_stat_date	string	70
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	drug_trea_room_no	string	81
ods_pol_pri_drutrpla_pers_info	戒毒所人员信息	out_pris_date	string	85
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	cert_no	string	12
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	priso_no	string	14
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	priso_desig	string	15
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	out_pris_time_room_no	string	18
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	out_pris_date	string	23
ods_pol_pri_drutre_outper_info	戒毒所出所人员信息	leasta_time	string	24
ods_pol_pri_drcper_rooadj	戒毒所人员监室调整信息	drug_trea_place_no	string	10
ods_pol_pri_drcper_rooadj	戒毒所人员监室调整信息	drug_trea_place_desig	string	11
ods_pol_pri_drcper_rooadj	戒毒所人员监室调整信息	cred_num	string	16
ods_pol_pri_drcper_rooadj	戒毒所人员监室调整信息	orig_drug_trea_room_no	string	22
ods_pol_pri_drcent_heaexa	戒毒所入所健康检查信息	drug_trea_place_no	string	11
ods_pol_pri_drcent_heaexa	戒毒所入所健康检查信息	drug_trea_place_desig	string	12
ods_pol_pri_drcent_heaexa	戒毒所入所健康检查信息	cert_no	string	13
ods_pol_pri_drcent_heaexa	戒毒所入所健康检查信息	check_time	string	15
ods_pol_sec_netbar_intper_info	网吧上网人员信息	inte_per_name	string	10
ods_pol_sec_netbar_intper_info	网吧上网人员信息	cred_num	string	14
ods_pol_sec_netbar_intper_info	网吧上网人员信息	maieng_ip	string	20
ods_pol_sec_netbar_intper_info	网吧上网人员信息	intenet_start_time	string	23
ods_pol_sec_netbar_intper_info	网吧上网人员信息	intenet_end_time	string	24
ods_pol_sec_netbar_intper_info	网吧上网人员信息	intenet_time_length	string	25
ods_pol_sec_netbar_intper_info	网吧上网人员信息	prem_no	string	26
ods_pol_sec_netbar_intper_info	网吧上网人员信息	prem_desig	string	27
ods_pol_sec_netbar_intper_info	网吧上网人员信息	reg_type_name	string	28
ods_pol_sec_netbar_intper_info	网吧上网人员信息	addr_name	string	34
ods_soc_mcc_elefen_calrec	电围通话记录信息	resp_time	string	11
ods_soc_mcc_elefen_calrec	电围通话记录信息	charg_houest_idecod	string	24
ods_soc_mcc_elefen_calrec	电围通话记录信息	charg_loc_area_code	string	25
ods_soc_mcc_elefen_calrec	电围通话记录信息	charg_mob	string	27
ods_soc_mcc_elefen_calrec	电围通话记录信息	charg_wher_ctct_tel_arcod	string	28
ods_soc_mcc_elefen_calrec	电围通话记录信息	charg_wher_city_name	string	29
ods_soc_mcc_elefen_calrec	电围通话记录信息	dtmf	string	39
ods_soc_mcc_elefen_calrec	电围通话记录信息	talk_time	string	40
ods_soc_mcc_elefen_calrec	电围通话记录信息	oppos_mob	string	73
ods_soc_mcc_elefen_calrec	电围通话记录信息	oppos_wher_ctct_tel_arcod	string	74
ods_soc_mcc_elefen_calrec	电围通话记录信息	oppos_wher_city_name	string	75
ods_soc_mcc_elefen_calrec	电围通话记录信息	capture_time	string	95
ods_soc_mcc_elefen_calrec	电围通话记录信息	main_becall_ident	string	108
ods_soc_mcc_elefen_calrec	电围通话记录信息	elefen_event_type_code	string	151
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	star_time	string	10
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	charg_ctct_tel	string	11
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	oppos_ctct_tel	string	12
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	talk_time	string	14
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	main_call_no_ctct_tel_arcod	string	15
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	be_call_no_ctct_tel_arcod	string	16
ods_pol_sec_fixlin_voic_busi	电查固网语音业务	call_type_code	string	23
ods_pol_pub_dw_sms	电围短信业务信息	user_num	string	13
ods_pol_pub_dw_sms	电围短信业务信息	user_homloc_ctct_tel_arcod	string	14
ods_pol_pub_dw_sms	电围短信业务信息	oppos_num	string	15
ods_pol_pub_dw_sms	电围短信业务信息	oppos_homloc_ctct_tel_arcod	string	16
ods_pol_pub_dw_sms	电围短信业务信息	loc_area_code	string	21
ods_pol_pub_dw_sms	电围短信业务信息	bassta_houest_idecod	string	22
ods_pol_pub_dw_sms	电围短信业务信息	bassta_lon	string	23
ods_pol_pub_dw_sms	电围短信业务信息	bassta_lat	string	24
ods_pol_pub_dw_sms	电围短信业务信息	send_time	string	26
ods_pol_pub_dw_sms	电围短信业务信息	sms_cont	string	27
ods_pol_pub_dw_sms	电围短信业务信息	oppos_loc_area_code	string	46
ods_pol_pub_dw_sms	电围短信业务信息	oppos_bassta_houest_idecod	string	47
ods_pol_pub_dw_sms	电围短信业务信息	oppos_bassta_lon	string	59
ods_pol_pub_dw_sms	电围短信业务信息	oppos_bassta_lat	string	60
ods_pol_pub_dw_sms	电围短信业务信息	start_time	string	68
ods_pol_pub_dw_sms	电围短信业务信息	elefen_event_type_code	string	76
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	star_time	string	10
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	charg_ctct_tel	string	11
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	oppos_ctct_tel	string	14
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	talk_time	string	15
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	call_type_code	string	16
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	main_call_no_ctct_tel_arcod	string	18
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	be_call_no_ctct_tel_arcod	string	19
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	charg_curr_loc_area_code	string	23
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	charg_curr_houest_idecod	string	24
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	oppos_curr_loc_area_code	string	27
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	oppos_curr_houest_idecod	string	28
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	roam_type_code	string	34
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	roam_type_name	string	35
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	charg_curr_lon	string	40
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	charg_curr_lat	string	41
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	oppos_curr_lon	string	58
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	oppos_curr_lat	string	59
ods_pol_sec_gsm_voic_busi	电查GSM语音业务	main_becall_ident	string	79
ods_pol_sec_vpmn_busi	电查VPMN业务	star_time	string	10
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_ctct_tel	string	11
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_ctct_tel	string	13
ods_pol_sec_vpmn_busi	电查VPMN业务	talk_time	string	16
ods_pol_sec_vpmn_busi	电查VPMN业务	call_type_code	string	17
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_ctct_tel_arcod	string	19
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_ctct_tel_arcod	string	21
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_loc_area_code	string	23
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_houest_idecod	string	24
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_loc_area_code	string	25
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_houest_idecod	string	26
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_lon	string	33
ods_pol_sec_vpmn_busi	电查VPMN业务	charg_lat	string	34
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_lon	string	42
ods_pol_sec_vpmn_busi	电查VPMN业务	oppos_lat	string	43
ods_tb_cdr	2_3G_CDR话单信息	kssj	string	14
ods_tb_cdr	2_3G_CDR话单信息	lxdh	string	15
ods_tb_cdr	2_3G_CDR话单信息	yh_gsd_dm	string	16
ods_tb_cdr	2_3G_CDR话单信息	df_lxdh	string	17
ods_tb_cdr	2_3G_CDR话单信息	df_gsd_dm	string	18
ods_tb_cdr	2_3G_CDR话单信息	th_ks1_wzq_dm	string	23
ods_tb_cdr	2_3G_CDR话单信息	th_ks1_xq4_bh	string	24
ods_tb_cdr	2_3G_CDR话单信息	th_ks1_jz2_dqjd	string	25
ods_tb_cdr	2_3G_CDR话单信息	th_ks1_jz2_dqwd	string	26
ods_tb_cdr	2_3G_CDR话单信息	zbj_bs	string	28
ods_tb_cdr	2_3G_CDR话单信息	thsc	string	30
ods_tb_cdr	2_3G_CDR话单信息	dd16_wzq_dm	string	64
ods_tb_cdr	2_3G_CDR话单信息	dd16_xq4_bh	string	65
ods_tb_cdr	2_3G_CDR话单信息	dd16_jz2_dqjd	string	66
ods_tb_cdr	2_3G_CDR话单信息	dd16_jz2_dqwd	string	67
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	star_time	string	10
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	charg_ctct_tel	string	11
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	oppos_ctct_tel	string	14
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	time_length	string	15
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	call_type_code	string	16
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	main_call_no_ctct_tel_arcod	string	18
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	be_call_no_ctct_tel_arcod	string	19
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	charg_loc_area_code	string	23
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	charg_houest_idecod	string	24
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	charg_lon	string	34
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	charg_lat	string	35
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	oppos_loc_area_code	string	43
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	oppos_houest_idecod	string	44
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	oppos_lon	string	45
ods_pol_sec_mobile_roam_busi	电查移动漫游业务	oppos_lat	string	46
